'CODPRO','REFPRO','NOMPRO','PERAVI','PERPRA','DATCAD','DATEXP','INATIV'
608,'ALEX70009','FILTRO DE LINHA ALEX7009 4 TOM REF:ALEX70009','35,00','55,00','06/09/2012 14:37:07','06/03/2013 15:24:03','N'
609,'ALEX70010','FILTRO DE LINHA ALEX70010 6 TO REF:ALEX70010','35,00','55,00','06/09/2012 14:38:45','06/03/2013 15:23:52','N'
610,'BT95001','FONE C/ MICROFONE NO FIO REF:BT95001','35,00','55,00','06/09/2012 14:40:16','06/03/2013 15:25:00','N'
611,'BT95002','FONE C/ MICROFONE H REF:BT95002','35,00','55,00','06/09/2012 14:41:10','06/03/2013 15:24:39','N'
474,90478,'FRUTEIRA DE FERRO REF:90478','35,00','55,00','31/08/2012 17:22:22','06/03/2013 14:12:28','N'
475,90480,'FRUTEIRA DE FERRO REF:90480','35,00','55,00','31/08/2012 17:23:27','06/03/2013 14:12:47','N'
476,90479,'FRUTEIRA DE FERRO REF:90479','35,00','55,00','31/08/2012 17:24:46','06/03/2013 14:12:38','N'
477,90356,'ROLO ADESIVO TIRA PELO C/02 REFIL REF:90356','35,00','55,00','31/08/2012 17:29:21','06/03/2013 14:38:13','N'
478,90655,'ESCORREDOR DE ALIMENTOS DE INOX REF:90655','35,00','55,00','31/08/2012 17:30:26','06/03/2013 14:09:15','N'
479,90654,'JOGO DE POTE DE INOX C/ 5 PÇS REF:90654','35,00','55,00','31/08/2012 17:31:37','06/03/2013 14:21:49','N'
480,99248,'COFRE DE LATA REF:99248','35,00','55,00','31/08/2012 17:32:21','06/03/2013 14:01:40','N'
481,99250,'COFRE DE LATA REF:99250','35,00','55,00','31/08/2012 17:32:51','06/03/2013 14:01:47','N'
482,99252,'COFRE DE LATA REF:99252','35,00','55,00','31/08/2012 17:39:06','06/03/2013 14:01:57','N'
483,99246,'COFRE DE LATA REF:99246','35,00','55,00','31/08/2012 17:39:46','06/03/2013 14:01:30','N'
484,99245,'COFRE DE LATA REF:99245','35,00','55,00','31/08/2012 17:40:20','06/03/2013 14:01:21','N'
485,90657,'AÇUCAREIRO DE INOX REF:90657','35,00','55,00','31/08/2012 17:41:02','06/03/2013 13:45:52','N'
486,90460,'TOUCA DE BANHO DE TECIDO REF:90460','35,00','55,00','31/08/2012 17:42:29','06/03/2013 14:39:49','N'
487,99253,'CANECA PORCELANA C/ COFRE DE PLASTICO REF:99253','35,00','55,00','31/08/2012 17:44:06','06/03/2013 13:56:01','N'
488,99254,'CANECA PORCELANA C/ COFRE DE PLASTICO REF:99254','35,00','55,00','31/08/2012 17:45:21','06/03/2013 13:56:12','N'
489,99255,'CANECA PORCELANA C/ COFRE DE PLASTICO REF:99255','35,00','55,00','31/08/2012 17:46:01','06/03/2013 13:56:23','N'
490,90737,'ENFEITE DE PLASTICO PCT 12 PÇS P/ FESTA REF:90737','35,00','55,00','31/08/2012 17:47:07','06/03/2013 14:07:07','N'
491,90734,'MINI ENFEITE DE FESTA C/12 PÇS  REF:90734','35,00','55,00','31/08/2012 17:47:40','06/03/2013 14:32:08','N'
492,90738,'MINI ENFEITE DE FESTA C/12 PÇS.  REF:90738','35,00','55,00','31/08/2012 17:48:08','06/03/2013 14:32:19','N'
493,90733,'ENFEITE DE PLASTICO PCT C/ 12 PÇS P/ FESTA REF:90733','35,00','55,00','31/08/2012 17:49:02','06/03/2013 14:07:16','N'
494,99234,'CANECA DE PORCELANA C/ COFRE LATA REF:99234','35,00','55,00','31/08/2012 17:49:42','06/03/2013 13:55:06','N'
495,99228,'CANECA DE PORCELANA C/ COFRE LATA REF:99228','35,00','55,00','31/08/2012 17:50:20','06/03/2013 13:54:50','N'
496,99232,'CANECA DE PORCELANA C/ COFRE LATA REF:99232','35,00','55,00','31/08/2012 17:51:05','06/03/2013 13:54:58','N'
497,99236,'CANECA DE PORCELANA C/ COFRE LATA REF:99236','35,00','55,00','31/08/2012 17:51:35','06/03/2013 13:55:15','N'
498,90632,'CAIXA MUSICAL DE PORCELANA REF:90632','35,00','55,00','31/08/2012 17:52:54','06/03/2013 13:54:15','N'
499,90113,'PORTA RETRATO DE VIDRO REF:90113','37,40','37,40','31/08/2012 17:53:28','07/02/2013 01:15:08','N'
500,90338,'GARRAFA  DE AGUA DE ALUMINIO REF:90338','35,00','55,00','31/08/2012 17:54:33','06/03/2013 14:12:59','N'
501,90231,'PORTA TRECO DE METAL REF:90231','35,00','35,00','31/08/2012 17:55:41','07/02/2013 01:15:08','N'
502,90642,'DOSADOR DE PLASTICO REF:90642','35,00','55,00','31/08/2012 17:56:15','06/03/2013 14:05:57','N'
503,90545,'ENFEITE CATA VENTO REF:90545','35,00','55,00','31/08/2012 17:57:00','06/03/2013 14:06:29','N'
504,90544,'ENFEITE CATA VENTO REF:90544','35,00','55,00','31/08/2012 17:57:19','06/03/2013 14:06:19','N'
505,99260,'LIXEIRA DE METAL REF:99260','35,00','55,00','31/08/2012 17:58:25','06/03/2013 14:30:47','N'
506,90233,'LIXEIRA DE FERRO REF:90233','51,13','60,00','31/08/2012 17:58:58','06/03/2013 14:28:26','N'
507,90038,'LIXEIRA DE LATA REF:90038','35,00','55,00','31/08/2012 17:59:19','06/03/2013 14:28:55','N'
508,90037,'LIXEIRA DE LATA REF:90037','35,00','55,00','31/08/2012 17:59:38','06/03/2013 14:28:46','N'
509,90039,'LIXEIRA DE LATA REF:90039','35,00','55,00','31/08/2012 17:59:58','06/03/2013 14:29:06','N'
510,99191,'LIXEIRA DE METAL REF:99191','35,00','55,00','31/08/2012 18:00:18','06/03/2013 14:30:36','N'
511,90111,'COFRE DE LATA REF:90111','35,00','55,00','31/08/2012 18:00:46','06/03/2013 14:01:02','N'
512,90112,'COFRE DE LATA REF:90112','35,00','55,00','31/08/2012 18:01:02','06/03/2013 14:01:11','N'
513,90623,'CANECA DE PORCELANA REF:90623','35,00','55,00','31/08/2012 18:01:31','06/03/2013 13:55:43','N'
514,90624,'CANECA DE PORCELANA REF:90624','35,00','55,00','31/08/2012 18:01:51','06/03/2013 13:55:51','N'
515,90622,'CANECA DE PORCELANA REF:90622','35,00','55,00','31/08/2012 18:02:08','06/03/2013 13:55:35','N'
516,90621,'CANECA DE PORCELANA REF:90621','35,00','55,00','31/08/2012 18:02:32','06/03/2013 13:55:26','N'
517,90510,'PREGADOR DE MADEIRA REF:90510','35,00','55,00','31/08/2012 18:03:31','06/03/2013 14:35:14','N'
518,90539,'IMA DE GELADEIRA REF:90539','35,00','55,00','31/08/2012 18:04:24','06/03/2013 14:13:19','N'
519,90540,'IMA DE GELADEIRA REF:90540','35,00','55,00','31/08/2012 18:04:48','06/03/2013 14:13:31','N'
520,90427,'CUBO DE GELO DE PLASTICO REF:90427','35,00','55,00','31/08/2012 18:06:53','06/03/2013 14:02:55','N'
521,90658,'PINCEL PARA MAQUIAGEM REF:90658','35,00','35,00','31/08/2012 18:07:25','07/02/2013 01:15:08','N'
522,90234,'KIT PINCEL P/ MAQUIAGEM REF:90234','35,00','55,00','31/08/2012 18:07:51','06/03/2013 14:24:36','N'
523,90235,'KIT PINCEL P/ MAQUIAGEM REF:90235','35,00','55,00','31/08/2012 18:08:24','06/03/2013 14:24:48','N'
524,90703,'NECESSEIER REF:90703','35,00','55,00','31/08/2012 18:09:33','06/03/2013 14:34:16','N'
525,90561,'KIT NECESSEIER DE TEC. C/ 4 REF:90561','35,00','55,00','31/08/2012 18:10:10','06/03/2013 14:23:53','N'
526,90562,'KIT NECESSEIER C/ 4 REF:90562','35,00','55,00','31/08/2012 18:10:34','06/03/2013 14:23:22','N'
527,90563,'KIT NECESSEIER C/ 4 REF:90563','35,00','55,00','31/08/2012 18:11:05','06/03/2013 14:23:38','N'
528,90558,'KIT NECESSEIER DE TECIDO C/ 3 REF:90558','35,00','55,00','31/08/2012 18:11:30','06/03/2013 14:24:12','N'
529,90559,'KIT NECESSEIER C/ 3 PÇ REF:90559','35,00','55,00','31/08/2012 18:11:57','06/03/2013 14:23:03','N'
530,90229,'BOLSA DE TECIDO DE VIAGEM REF:90229','38,38','58,38','31/08/2012 18:12:58','06/03/2013 13:51:45','N'
531,90445,'ENFEITE DE PORCELANA C/ 12PÇS  REF:90445','35,00','55,00','31/08/2012 18:13:56','06/03/2013 14:08:05','N'
532,90320,'MINI RADIO AM/FM USB REF:90320','35,00','55,00','31/08/2012 18:15:09','06/03/2013 14:33:32','N'
533,90609,'OBJETO DE ORNAMENT. METAL REF:90609','35,00','55,00','31/08/2012 18:16:38','06/03/2013 14:34:37','N'
534,90608,'OBJETO DE ORNAMENT. METAL REF:90608','35,00','55,00','31/08/2012 18:17:03','06/03/2013 14:34:24','N'
535,90611,'OBJETO DE ORNAMENT. METAL REF:90611','35,00','35,00','31/08/2012 18:17:31','07/02/2013 01:15:08','N'
536,90610,'ENFEITE ESTATUETA METAL REF:90610','35,00','55,00','31/08/2012 18:17:50','06/03/2013 14:08:47','N'
537,90612,'ENFEITE ESTATUETA METAL REF:90612','35,00','55,00','31/08/2012 18:18:17','06/03/2013 14:08:55','N'
538,99275,'CASTIÇAL DE VIDRO REF:99275','35,00','55,00','31/08/2012 18:19:16','06/03/2013 13:59:18','N'
539,99309,'CASTIÇAL DE VIDRO REF:99309','35,00','55,00','31/08/2012 18:19:34','06/03/2013 13:59:29','N'
541,90757,'MOCHILA DE TECIDO REF:90757','35,00','55,00','04/09/2012 15:42:09','06/03/2013 14:33:48','N'
542,'90778/90779','MOCHILA DE TECIDO REF:90778/779','23,00','60,00','04/09/2012 15:43:19','07/02/2013 01:15:08','N'
1103,95776,'ADESIVO PLASTICO REF:95776','35,00','35,00','30/10/2012 09:53:20','07/02/2013 01:15:08','N'
934,'CM297','CANECA PORC.] REF:CM297','35,00','55,00','25/09/2012 14:44:45','07/03/2013 10:57:56','N'
1104,95814,'PORTA PALITO DE CERAMICA REF:SS5983','35,00','35,00','30/10/2012 09:55:52','07/02/2013 01:15:08','N'
1105,95823,'CAFETEIRA DE METAL REF:SS-6117','35,00','35,00','30/10/2012 10:04:00','07/02/2013 01:15:08','N'
543,90780,'MOCHILA DE TECIDO REF:90780','35,00','55,00','04/09/2012 15:44:11','06/03/2013 14:34:01','N'
1106,95861,'XICARA C/ PIRES DE CERAM. REF:90V-001','35,00','35,00','30/10/2012 10:07:49','07/02/2013 01:15:08','N'
1107,95862,'XICARA C/PIRES DE CERAM. REF:90V-002','35,00','35,00','30/10/2012 10:10:14','07/02/2013 01:15:08','N'
1527,,'LENÇO S/COMPOSIÇAO','40,00','68,00','27/02/2013 13:22:31','06/03/2013 12:31:10','N'
1529,,'CANETAS ESFEROGRAFICAS','40,00','68,00','28/02/2013 10:29:14','28/02/2013 15:30:24','N'
544,90756,'MOCHILA DE TECIDO REF:90756','23,00','60,00','04/09/2012 15:45:03','07/02/2013 01:15:08','N'
622,,'RABICO INF. C/ 80 PÇS','35,00','35,00','10/09/2012 12:33:55','07/02/2013 01:15:08','N'
623,,'TIC TAC C/ LAÇO  C/06 PARES','35,00','35,00','10/09/2012 12:40:30','07/02/2013 01:15:08','N'
700,'FP60094','HIPOPOTAMO E ELEFANTE DE PELUCIA 24 CM REF:FP60094','35,00','55,00','14/09/2012 16:12:49','07/03/2013 09:59:36','N'
701,'FP60095','HIPOPOTAMO E ELEFANTE DE PELUCIA 26 CM REF:FP60095','35,00','55,00','14/09/2012 16:13:24','07/03/2013 09:59:45','N'
702,'FP60097','BICHO DE PELUCIA SORTIDO 40 CM REF:FP60097','35,00','55,00','14/09/2012 16:14:13','07/03/2013 09:49:48','N'
703,'FP60105','URSOS SORTIDO DE PELUCIA 25 CM REF:FP60105','35,00','55,00','14/09/2012 16:15:07','07/03/2013 10:12:26','N'
704,'FP60116-32','LEAO DE PELUCIA 32 CM REF:FP60116-32','35,00','55,00','14/09/2012 16:15:41','07/03/2013 10:02:31','N'
705,'FP60138-25','URSO DE PELUCIA 25 CM REF:FP60138-25','35,00','55,00','14/09/2012 16:16:36','07/03/2013 10:07:57','N'
706,'FP60148-45','URSO DE PELUCIA 45 CM REF:FP60148-45','35,00','55,00','14/09/2012 16:17:22','07/03/2013 10:11:16','N'
707,'FP60150-23','CACHORRO DE PELUCIA 23 CM REF:FP60150-23','35,00','55,00','14/09/2012 16:18:07','07/03/2013 09:53:02','N'
649,2312,'BRINQ. BABY TOY2312- 10X12','32,89','55,00','12/09/2012 11:18:13','06/03/2013 15:53:09','N'
650,2348,'BRINQ. CAÇAMBA REF:2348','35,00','55,00','12/09/2012 11:19:45','06/03/2013 15:53:22','N'
651,2353,'BRINQ. LANÇA AGUA REF:2353','35,00','55,00','12/09/2012 11:20:36','06/03/2013 15:53:34','N'
708,'FP60154-36','LEAO DE PELUCIA 28 CM REF:FP60154-36','35,00','55,00','14/09/2012 16:18:44','07/03/2013 10:02:12','N'
709,'FP60180-40','URSO DE PELUCIA 40 CM REF:FP60180-40','35,00','55,00','14/09/2012 16:19:30','07/03/2013 10:10:57','N'
652,646,'CARRO PLAST.A PILHA 0646','35,00','55,00','12/09/2012 17:34:16','06/03/2013 15:55:12','N'
653,649,'CARRO PLAST. A PILHA 0649','35,00','55,00','12/09/2012 17:36:12','06/03/2013 15:54:54','N'
654,'1045AB','CARRO PLAST. A PILHA 1045AB','35,00','55,00','12/09/2012 17:37:37','06/03/2013 15:55:05','N'
710,'FP60244-40','SAPO DE PELUCIA 40 CM REF:FP60244-40','35,00','55,00','14/09/2012 16:20:14','07/03/2013 10:06:33','N'
711,'FP60301','ALMOFADA DE PELUCIA REF:FP60301','35,00','55,00','14/09/2012 16:20:56','07/03/2013 09:47:40','N'
655,'8026AB','KIT CASINHA PLAST, 8026AB','35,00','55,00','12/09/2012 17:51:42','06/03/2013 15:55:32','N'
712,'FP60311','ALMOFADA DE PELUCIA REF:FP60311','35,00','55,00','14/09/2012 16:23:27','07/03/2013 09:47:49','N'
831,'A201','PORTA RETRATO 18X13 PRATA REF:A201','35,00','35,00','18/09/2012 09:04:09','07/02/2013 01:15:08','N'
832,'A223','PORTA RETRATO LOVE 10X15CM REF:A223','35,00','35,00','18/09/2012 09:10:27','07/02/2013 01:15:08','N'
656,'8023AB','KIT CASINHA PLAST.8023AB','35,00','35,00','12/09/2012 17:53:57','07/02/2013 01:15:08','S'
833,'A306','PORTA RETRATO 10X15CM REF:A306','35,00','35,00','18/09/2012 09:11:45','07/02/2013 01:15:08','N'
657,'132A','BRINQ. PEIXINHO A CORDA132A','35,00','55,00','12/09/2012 18:59:13','06/03/2013 15:54:27','N'
624,,'TIARA ROSA FLOR','35,00','55,00','10/09/2012 15:37:47','06/03/2013 15:33:12','N'
625,'1-123','ESCORREDOR DE LOUÇA ARCO CROMADO REF:1-123','35,00','55,00','10/09/2012 16:11:18','06/03/2013 15:51:42','N'
658,2143,'JOANINHA PLAST. A CORDA 2143','35,00','55,00','12/09/2012 19:00:12','06/03/2013 15:55:21','N'
659,4588,'TARTARUGA A CORDA PLAST. 4588','35,00','55,00','12/09/2012 19:06:13','06/03/2013 15:56:10','N'
660,7788,'QUEBRA CABEÇA PLAST. CUBO MAG.7788','35,00','55,00','12/09/2012 19:08:54','06/03/2013 15:56:02','N'
661,'FD-101','PISTOLA DE AGUA PLAST.FD-101','35,00','55,00','12/09/2012 19:10:07','06/03/2013 15:55:52','N'
626,'1-124','ESCORREDOR DE LOUÇA TUBO CROMADO REF:1-124','35,00','55,00','10/09/2012 16:12:27','06/03/2013 15:51:51','N'
627,'1-670','CONJUNTO SOBREM. 12 PÇS. INOX REF:1-670','35,00','55,00','10/09/2012 16:13:59','06/03/2013 15:50:01','N'
628,'1-180','CONJ. CAIPIRINHA COLHER DE  INOX REF:1-180','35,00','55,00','10/09/2012 16:16:12','06/03/2013 15:47:07','N'
629,'1-160','CONJ. PIZZA 2 PÇS 1 ESP. E 1 CORT. REF:1-160','35,00','55,00','10/09/2012 16:25:43','06/03/2013 15:49:22','N'
630,'1-043','CONJ. APERIT. 6 PÇS. 1 FACA-01 GARFO 04 GARFINHOS REF:1-043','35,00','55,00','10/09/2012 16:27:11','06/03/2013 15:46:45','N'
631,'1-040','CONJ. CHURRASCO 2 PÇS. 1 FACA-1 GARFO REF:1-040','35,00','55,00','10/09/2012 16:34:02','06/03/2013 15:49:01','N'
632,'1-039','CONJ. CHURRASCO  05 PÇS. GRD. 85CM.REF:1-039','35,00','55,00','10/09/2012 16:35:06','06/03/2013 15:47:43','N'
633,'1-041','CONJ. CHURRASCO 02 PÇS. 1 FACA 1 CHAIRA REF:1-041','35,00','55,00','10/09/2012 16:36:37','06/03/2013 15:47:54','N'
634,'1-035','KIT P/CHURRASCO REF:1-035','34,14','55,00','10/09/2012 16:37:34','06/03/2013 15:52:05','N'
635,'1-610','CONCHA MEDIA INOX REF:1-610','35,00','55,00','10/09/2012 16:38:27','06/03/2013 15:46:27','N'
636,'1-600','COLHER DE INOX REF:1-600','35,00','55,00','10/09/2012 16:38:58','06/03/2013 15:44:53','N'
637,'1-632','PA P/BOLO INOX REF:1-632','35,00','55,00','10/09/2012 16:39:33','06/03/2013 15:52:14','N'
638,'1-611','CONCHA GRD. INOX REF:1-611','35,00','55,00','10/09/2012 16:40:08','06/03/2013 15:46:04','N'
639,'1-634','PEGADOR DE MASSA INOX REF:1-634','35,00','55,00','10/09/2012 16:41:09','06/03/2013 15:52:23','N'
640,'1-638','CORTADOR P/ PIZZA CABO MADEIRA REF:1-638','35,00','55,00','10/09/2012 16:42:02','06/03/2013 15:51:33','N'
834,'A307','PORTA RETRATO 15X20CM REF:A307','35,00','35,00','18/09/2012 09:13:14','07/02/2013 01:15:08','N'
713,'KA-65A','CALCULADORA MARCA SHENG REF:KA-65A','35,00','35,00','14/09/2012 17:36:28','07/02/2013 01:15:08','N'
714,'KA-3001','CALCULADORA  SHENG REF:KA-3001','35,00','35,00','14/09/2012 17:37:17','12/03/2013 11:56:11','N'
715,'KA-3503','CALCULADORA MARCA SHENG REF:KA-3503','33,56','33,56','14/09/2012 17:37:51','07/02/2013 01:15:08','N'
716,'KA-3600','CALCULADORA REF:KA-3600','35,00','35,00','14/09/2012 17:38:25','07/02/2013 01:15:08','N'
717,'KA-3802A','CALCULADORA MARCA SHENG REF:KA-3802A','35,00','35,00','14/09/2012 17:39:46','07/02/2013 01:15:08','N'
718,'KA-3829B','CALCULADORA MARCA SHENG REF:KA-3829B','35,00','35,00','14/09/2012 17:40:34','07/02/2013 01:15:08','N'
719,'KA-3908A','CALCULADORA MARCA SHENG REF:KA-3908A','35,00','35,00','14/09/2012 17:41:04','07/02/2013 01:15:08','N'
720,'KA-5128','CALCULADORA MARCA SHENG REF:KA-5128','35,00','35,00','14/09/2012 17:41:35','07/02/2013 01:15:08','N'
721,'KA-5148','CALCULADORA MARCA SHENG REF:KA-5148','35,00','35,00','14/09/2012 17:42:02','07/02/2013 01:15:08','N'
722,'KA-5701','CALCULADORA MARCA SHENG REF:KA-5701','35,00','35,00','14/09/2012 17:42:29','07/02/2013 01:15:08','N'
723,'KA-6001B','CALCULADORA MARCA SHENG REF:KA-6001B','35,00','35,00','14/09/2012 17:42:55','07/02/2013 01:15:08','N'
724,'KA-6059A','CALCULADORA MARCA SHENG REF:KA-6059A','35,00','35,00','14/09/2012 17:43:22','07/02/2013 01:15:08','N'
725,'KA-6839B','CALCULADORA MARCA SHENG REF:KA-6839B','35,00','35,00','14/09/2012 17:43:49','07/02/2013 01:15:08','N'
726,'KA-6883','CALCULADORA MARCA SHENG REF:KA-6883','35,00','35,00','14/09/2012 17:44:24','07/02/2013 01:15:08','N'
727,'KA-7128B','CALCULADORA MARCA SHENG REF:KA-7128B','35,00','35,00','14/09/2012 17:44:52','07/02/2013 01:15:08','N'
728,'KA9178A','CALCULADORA MARCA SHENG REF:KA9178A','35,00','35,00','14/09/2012 17:45:28','07/02/2013 01:15:08','N'
1575,'FA210','KIT DE BOLA P/TENIS DE MESA FA210','40,00','60,00','08/03/2013 15:39:39','12/03/2013 09:16:34','N'
729,'KD-018B','CALCULADORA MARCA SHENG REF:KD-018B','35,00','35,00','14/09/2012 17:46:08','07/02/2013 01:15:08','N'
730,'KD-82TL','CALCULADORA REF:KD-82TL','35,00','35,00','14/09/2012 17:48:15','07/02/2013 01:15:08','N'
731,'KD-105A','CALCULADORA MARCA SHENG REF:KD-105A','35,00','35,00','14/09/2012 17:48:43','07/02/2013 01:15:08','N'
732,'KD-1038B','CALCULADORA MARCA SHENG REF:KD-1038B','35,00','35,00','14/09/2012 17:49:23','07/02/2013 01:15:08','N'
733,'KD-2239','CALCULADORA MARCA SHENG REF:KD-2239','35,00','35,00','14/09/2012 17:49:51','07/02/2013 01:15:08','N'
641,'8802-B','GARRAFA DE PLAST. SQUEEZE REF:8802-B','31,36','51,36','10/09/2012 17:58:48','06/03/2013 13:05:02','N'
642,'AW-121-5','CONJUNTO DE BANHEIRO C/ 05 PÇS. REF:AW-121-5','30,00','50,02','10/09/2012 18:03:30','06/03/2013 13:04:09','N'
643,'CJ8479','CONJ. DE TALHERES EM BAMBU REF:CJ8479','30,00','50,00','10/09/2012 18:05:50','06/03/2013 13:03:26','N'
644,'CJ8481','CONJ. DE TALHERES EM BAMBU REF:CJ8481','30,00','50,00','10/09/2012 18:06:32','06/03/2013 13:03:44','N'
645,'CJ8842','CONJ. DE TALHERES EM BAMBU REF:CJ8842','30,00','50,00','10/09/2012 18:07:39','06/03/2013 13:03:54','N'
646,'CM05','CHAPEU REF:CM05','34,80','54,80','10/09/2012 18:08:28','06/03/2013 13:02:44','N'
647,'CM06','CHAPEU REF:CM06','35,00','55,00','10/09/2012 18:09:05','06/03/2013 13:02:55','N'
648,'CM13','CHAPEU REF:CM13','35,00','55,00','10/09/2012 18:11:52','06/03/2013 13:03:05','N'
734,'KD-2420','CALCULADORA MARCA SHENG REF:KD-2420','35,00','35,00','14/09/2012 17:50:52','07/02/2013 01:15:08','N'
735,'KD-2808','CALCULADORA MARCA SHENG REF:KD-2808','35,00','35,00','14/09/2012 17:51:14','07/02/2013 01:15:08','N'
736,'KD-3523A','CALCULADORA MARCA SHENG REF:KD-3523A','35,00','35,00','14/09/2012 17:51:46','07/02/2013 01:15:08','N'
737,'KD-3588B','CALCULADORA MARCA SHENG REF:KD-3588B','35,00','35,00','14/09/2012 17:52:23','07/02/2013 01:15:08','N'
738,'KD-5688A','CALCULADORA MARCA SHENG REF:KD-5688A','35,00','35,00','14/09/2012 17:52:48','07/02/2013 01:15:08','N'
739,'KD-7688A','CALCULADORA MARCA SHENG REF:KD-7688A','35,00','35,00','14/09/2012 17:53:11','07/02/2013 01:15:08','N'
740,'KD-8188A','CALCULADORA MARCA SHENG REF:KD-8188A','35,00','35,00','14/09/2012 17:53:44','07/02/2013 01:15:08','N'
741,'KD-8822','CALCULADORA REF:KD-8822','35,00','35,00','14/09/2012 17:54:09','07/02/2013 01:15:08','N'
742,'KD-8837B','CALCULADORA REF:KD-8837B','35,00','35,00','14/09/2012 17:54:37','07/02/2013 01:15:08','N'
743,'KD-9838','CALCULADORA MARCA SHENG REF:KD-9838','35,00','35,00','14/09/2012 17:55:00','07/02/2013 01:15:08','N'
744,'TS-361','CALCULADORA MARCA SHENG REF:TS-361','35,00','35,00','14/09/2012 17:55:31','07/02/2013 01:15:08','N'
745,'TS-3813B','CALCULADORA MARCA SHENG REF:TS-3813B','35,00','35,00','14/09/2012 17:56:05','07/02/2013 01:15:08','N'
746,'TS-3821B','CALCULADORA MARCA SHENG REF:TS-3821B','35,00','35,00','14/09/2012 17:56:53','07/02/2013 01:15:08','N'
747,'TS-5502','CALCULADORA MARCA SHENG REF:TS-5502','35,00','35,00','14/09/2012 17:57:20','07/02/2013 01:15:08','N'
748,'TS-9368A','CALCULADORA MARCA SHENG REF:TS-9368A','35,00','35,00','14/09/2012 17:57:55','07/02/2013 01:15:08','N'
749,'SYS-600','ANTENA PARA TELEVISAO REF:SYS-600','35,00','35,00','14/09/2012 18:01:43','07/02/2013 01:15:08','N'
750,'SYS-608B','ANTENA PARA TELEVISAO REF:SYS-608B','35,00','35,00','14/09/2012 18:02:30','07/02/2013 01:15:08','N'
751,'YY-1000C','CONTROLE REMOTO P/ APARELHO DE DVD REF:YY-1000C','35,00','35,00','14/09/2012 18:03:37','07/02/2013 01:15:08','N'
752,160,'CONTROLE REMOTO P/ TELEVISAO REF:000160','35,00','35,00','14/09/2012 18:04:16','07/02/2013 01:15:08','N'
753,'9710V0008K','CONTROLE REMOTO P/ TELEVISAO REF:9710V0008K','35,00','35,00','14/09/2012 18:04:56','07/02/2013 01:15:08','N'
754,'6710V00090H','CONTROLE REMOTO P/ TELEVISAO REF:6710V00090H','35,00','35,71','14/09/2012 18:06:17','07/02/2013 01:15:08','N'
755,7155,'CONTROLE REMOTO P/ TELEVISAO REF:7155','35,00','35,00','14/09/2012 18:07:10','07/02/2013 01:15:08','N'
756,7180,'CONTROLE REMOTO P/ TELEVISAO REF:7180','35,00','35,00','14/09/2012 18:07:33','07/02/2013 01:15:08','N'
757,86563,'CONTROLE REMOTO P/ TELEVISAO REF:86563','35,00','35,00','14/09/2012 18:08:06','07/02/2013 01:15:08','N'
758,'PCR-70','CONTROLE REMOTO P/ TELEVISAO REF:PCR-70','35,00','35,00','14/09/2012 18:08:34','07/02/2013 01:15:08','N'
759,'RC-210','CONTROLE REMOTO P/ TELEVISAO REF:RC-210','35,00','35,00','14/09/2012 18:08:54','07/02/2013 01:15:08','N'
760,'RC-S021','CONTROLE REMOTO P/ TELEVISAO REF:RC-S021','35,00','35,00','14/09/2012 18:09:28','07/02/2013 01:15:08','N'
761,'RC-S203','CONTROLE REMOTO P/ TELEVISAO REF:RC-S203','35,00','35,00','14/09/2012 18:10:48','07/02/2013 01:15:08','N'
762,'YY-620','CONTROLE REMOTO P/ TELEVISAO REF:YY-620','35,00','35,00','14/09/2012 18:11:14','07/02/2013 01:15:08','N'
763,601,'CORTADOR DE UNHA EM ACO DE CARBONO REF:601','35,00','35,00','14/09/2012 18:14:23','07/02/2013 01:15:08','N'
764,817,'CORTADOR DE UNHA EM ACO DE CARB. CROM. REF:0817','35,00','35,00','14/09/2012 18:15:03','07/02/2013 01:15:08','N'
765,'DP-001','DOMINO REF:DP-001','35,00','35,00','14/09/2012 18:15:41','07/02/2013 01:15:08','N'
766,'DP-002','DOMINO REF:DP-002','35,00','35,00','14/09/2012 18:16:24','07/02/2013 01:15:08','N'
767,'DP-003','DOMINO REF:DP-003','35,00','35,00','14/09/2012 18:16:42','07/02/2013 01:15:08','N'
768,'DCL-001','DOMINO REF:DCL-001','35,00','35,00','14/09/2012 18:17:08','07/02/2013 01:15:08','N'
769,'DCL-002','DOMINO REF:DCL-002','35,00','35,00','14/09/2012 18:17:44','07/02/2013 01:15:08','N'
770,'R600-6','GARRAFA SQ. PLAST. C/ RECIP.INT. P/ CONG. 600ML REF:R600-6','35,00','35,00','14/09/2012 18:19:09','07/02/2013 01:15:08','N'
771,'D055','LUVA DE LIMPEZA REF:D055','35,00','35,00','14/09/2012 18:19:51','07/02/2013 01:15:08','N'
772,'MS-12S','MOUSE MINI REF:MS-12S','35,00','35,00','14/09/2012 18:28:59','07/02/2013 01:15:08','N'
773,'MS-400 PT','MOUSE PRETO REF:MS-400 PT','35,00','35,00','14/09/2012 18:30:04','07/02/2013 01:15:08','N'
774,'RF-48G','MOUSE REF:RF-48G','35,00','35,00','14/09/2012 18:30:33','07/02/2013 01:15:08','N'
775,'CAR116','PALHETA P/ LIMPADORES DE PARABRISAS DE AUT. 16 CM REF:CAR116','35,00','35,00','14/09/2012 18:31:36','07/02/2013 01:15:08','N'
